LigandName,TargetName,BindingScore,InterfE
zolmitriptan_ULSDMUVEXKOYBU-ZDUSSCGKSA-N,A0A5K1VTP9_0_apo,1.57,
estradiol_VOXZDWNPVJITMN-ZBRFXRBCSA-N,A0A5K1VTP9_0_apo,1.93,
gestrinone_BJJXHLWLUDYTGC-ANULTFPQSA-N,A0A5K1VTP9_0_apo,10.58,
norelgestromin_ISHXLNHNDMZNMC-XUDSTZEESA-N,A0A5K1VTP9_0_apo,100.46,
doxefazepam_VOJLELRQLPENHL-INIZCTEOSA-N,A0A5K1VTP9_0_apo,1000.10,
garenoxacin_NJDRXTDGYFKORP-LLVKDONJSA-N,A0A5K1VTP9_0_apo,1000.23,
fluvastatin_FJLGEFLZQAZZCD-JUFISIKESA-N,A0A5K1VTP9_0_apo,10002.16,
ensulizole_UVCJGUGAGLDPAA-UHFFFAOYSA-N,A0A5K1VTP9_0_apo,10025.23,
carfecillin_NZDASSHFKWDBBU-PDOICOKGSA-N,A0A5K1VTP9_0_apo,10029.56,
ditazole_UUCMDZWCRNZCOY-UHFFFAOYSA-N,A0A5K1VTP9_0_apo,10031.97,
astemizole_GXDALQBWZGODGZ-UHFFFAOYSA-N,A0A5K1VTP9_0_apo,10033.67,
lubeluzole_OZFSWVOEXHGDES-INIZCTEOSA-N,A0A5K1VTP9_0_apo,1004.55,
dinoprost_PXGPLTODNUVGFL-YNNPMVKQSA-N,A0A5K1VTP9_0_apo,10040.35,
clevudine_GBBJCSTXCAQSSJ-XQXXSGGOSA-N,A0A5K1VTP9_0_apo,100498.65,
ceforanide_SLAYUXIURFNXPG-CRAIPNDOSA-N,A0A5K1VTP9_0_apo,1005.19,
sulfacytine_SIBQAECNSSQUOD-UHFFFAOYSA-N,A0A5K1VTP9_0_apo,10064.57,
lomerizine_JQSAYKKFZOSZGJ-UHFFFAOYSA-N,A0A5K1VTP9_0_apo,1007.02,
sitagliptin_MFFMDFFZMYYVKS-SECBINFHSA-N,A0A5K1VTP9_0_apo,1007.14,
prasugrel_DTGLZDAWLRGWQN-IBGZPJMESA-N,A0A5K1VTP9_0_apo,1008.07,
cefotaxime_GPRBEKHLDVQUJE-QSWIMTSFSA-N,A0A5K1VTP9_0_apo,1008.65,
trimazosin_YNZXWQJZEDLQEG-UHFFFAOYSA-N,A0A5K1VTP9_0_apo,1008.97,
bucolome_DVEQCIBLXRSYPH-LLVKDONJSA-N,A0A5K1VTP9_0_apo,10081.65,
temozolomide_BPEGJWRSRHCHSN-UHFFFAOYSA-N,A0A5K1VTP9_0_apo,10089.09,
pentagastrin_NEYNJQRKHLUJRU-DZUOILHNSA-N,A0A5K1VTP9_0_apo,1009.99,
plerixafor_YIQPUIGJQJDJOS-UHFFFAOYSA-N,A0A5K1VTP9_0_apo,10096.70,
avobenzone_XNEFYCZVKIDDMS-UHFFFAOYSA-N,A0A5K1VTP9_0_apo,100960.27,
pamabrom_SKTFQHRVFFOHTQ-UHFFFAOYSA-N,A0A5K1VTP9_0_apo,10104.71,
undecylenic_acid_FRPZMMHWLSIFAZ-UHFFFAOYSA-N,A0A5K1VTP9_0_apo,101073.50,
colforsin_daropate_RSOZZQTUMVBTMR-XGUNBQNXSA-N,A0A5K1VTP9_0_apo,1011.06,
thioproperazine_VZYCZNZBPPHOFY-UHFFFAOYSA-N,A0A5K1VTP9_0_apo,1011.53,
guaimesal_PSVDIHULUCLEJE-MRXNPFEDSA-N,A0A5K1VTP9_0_apo,10117.15,
telmisartan_RMMXLENWKUUMAY-UHFFFAOYSA-N,A0A5K1VTP9_0_apo,1012.70,
brexpiprazole_ZKIAIYBUSXZPLP-UHFFFAOYSA-N,A0A5K1VTP9_0_apo,1012.80,
propicillin_HOCWPKXKMNXINF-NFFDBFGFSA-N,A0A5K1VTP9_0_apo,1013.64,
spectinomycin_UNFWWIHTNXNPBV-WXKVUWSESA-N,A0A5K1VTP9_0_apo,10165.03,
obeticholic_acid_ZXERDUOLZKYMJM-ZWECCWDJSA-N,A0A5K1VTP9_0_apo,10175.89,
pentamethonium_bromide_XUSPWDAHGXSTHS-UHFFFAOYSA-N,A0A5K1VTP9_0_apo,10181.26,
pixantrone_PEZPMAYDXJQYRV-UHFFFAOYSA-N,A0A5K1VTP9_0_apo,10181.86,
pilocarpine_QCHFTSOMWOSFHM-WPRPVWTQSA-N,A0A5K1VTP9_0_apo,10192.39,
hexafluronium_HDZAQYPYABGTCL-UHFFFAOYSA-N,A0A5K1VTP9_0_apo,10195.81,
meclofenoxate_XZTYGFHCIAKPGJ-UHFFFAOYSA-N,A0A5K1VTP9_0_apo,10197.19,
fluclorolone_VTWKPILBIUBMDS-OTJLYDAYSA-N,A0A5K1VTP9_0_apo,1020.00,
diprophylline_KSCFJBIXMNOVSH-LURJTMIESA-N,A0A5K1VTP9_0_apo,10204.00,
biperiden_YSXKPIUOCJLQIE-ZFMNYDKASA-N,A0A5K1VTP9_0_apo,10206.28,
caffeine_RYYVLZVUVIJVGH-UHFFFAOYSA-N,A0A5K1VTP9_0_apo,10214.81,
pildralazine_KYIAWOXNPBANEW-LURJTMIESA-N,A0A5K1VTP9_0_apo,10218.21,
benperidol_FEBOTPHFXYHVPL-UHFFFAOYSA-N,A0A5K1VTP9_0_apo,1022.71,
haloprogin_CTETYYAZBPJBHE-UHFFFAOYSA-N,A0A5K1VTP9_0_apo,10227.46,
methylhomatropine_WKWOJBUWWZTUQV-JJXSEGSLSA-N,A0A5K1VTP9_0_apo,10234.16,
nafcillin_GPXLMGHLHQJAGZ-JTDSTZFVSA-N,A0A5K1VTP9_0_apo,1024.11,
ferrous_chloride_NMCUIPGRVMDVDB-UHFFFAOYSA-L,A0A5K1VTP9_0_apo,102486.85,
fluocortolone_GAKMQHDJQHZUTJ-ULHLPKEOSA-N,A0A5K1VTP9_0_apo,1025.96,
mifamurtide_JMUHBNWAORSSBD-WKYWBUFDSA-N,A0A5K1VTP9_0_apo,10251.50,
cetiedil_MMNICIJVQJJHHF-LJQANCHMSA-N,A0A5K1VTP9_0_apo,10257.87,
oleandomycin_RZPAKFUAFGMUPI-QESOVKLGSA-N,A0A5K1VTP9_0_apo,1026.79,
glyhexamide_NFRPNQDSKJJQGV-UHFFFAOYSA-N,A0A5K1VTP9_0_apo,10274.78,
trospectomycin_KHAUBYTYGDOYRU-IRXASZMISA-N,A0A5K1VTP9_0_apo,102822.08,
valaciclovir_HDOVUKNUBWVHOX-QMMMGPOBSA-N,A0A5K1VTP9_0_apo,10294.01,
flecainide_DJBNUMBKLMJRSA-NSHDSACASA-N,A0A5K1VTP9_0_apo,103.68,
ribociclib_RHXHGRAEPCAFML-UHFFFAOYSA-N,A0A5K1VTP9_0_apo,1030.08,
teniposide_NRUKOCRGYNPUPR-QBPJDGROSA-N,A0A5K1VTP9_0_apo,1030.73,
ixabepilone_FABUFPQFXZVHFB-PVYNADRNSA-N,A0A5K1VTP9_0_apo,1030.97,
dipipanone_SVDHSZFEQYXRDC-FQEVSTJZSA-N,A0A5K1VTP9_0_apo,10317.25,
benserazide_BNQDCRGUHNALGH-LURJTMIESA-N,A0A5K1VTP9_0_apo,10317.76,
ticlatone_POPOYOKQQAEISW-UHFFFAOYSA-N,A0A5K1VTP9_0_apo,1032.48,
lumefantrine_DYLGFOYVTXJFJP-OXTLUBNBSA-N,A0A5K1VTP9_0_apo,1032.56,
ademetionine_MEFKEPWMEQBLKI-TYYLHDHTSA-N,A0A5K1VTP9_0_apo,1032.71,
tolfenamic_acid_YEZNLOUZAIOMLT-UHFFFAOYSA-N,A0A5K1VTP9_0_apo,1032.85,
nicoclonate_XPPXHQUWVYMTDM-OAHLLOKOSA-N,A0A5K1VTP9_0_apo,1033.31,
oxytocin_XNOPRXBHLZRZKH-DSZYJQQASA-N,A0A5K1VTP9_0_apo,1033.47,
latanoprost_GGXICVAJURFBLW-CEYXHVGTSA-N,A0A5K1VTP9_0_apo,1033.89,
phenylalanine_COLNVLDHVKWLRT-QMMMGPOBSA-N,A0A5K1VTP9_0_apo,103328.51,
magnesium_peroxide_SPAGIJMPHSUYSE-UHFFFAOYSA-N,A0A5K1VTP9_0_apo,103482.73,
