LigandName,TargetName,BindingScore,InterfE
retinol_acetate_QGNJRVVDBSJHIZ-QHLGVNSISA-N,A0A3P3Z2A2_0_apo,100.95,
piroctone_OIQJEQLSYJSNDS-LLVKDONJSA-N,A0A3P3Z2A2_0_apo,10002.34,
stearic_acid_QIQXTHQIDYTFRH-UHFFFAOYSA-N,A0A3P3Z2A2_0_apo,100024.29,
dexibuprofen_HEFNNWSXXWATRW-JTQLQIEISA-N,A0A3P3Z2A2_0_apo,10006.35,
picrotin_RYEFFICCPKWYML-QCGISDTRSA-N,A0A3P3Z2A2_0_apo,1001.46,
dihydrotachysterol_ILYCWAKSDCYMBB-OPCMSESCSA-N,A0A3P3Z2A2_0_apo,1002.10,
minodronic_acid_VMMKGHQPQIEGSQ-UHFFFAOYSA-N,A0A3P3Z2A2_0_apo,10020.42,
lovastatin_PCZOHLXUXFIOCF-BXMDZJJMSA-N,A0A3P3Z2A2_0_apo,10026.66,
butacaine_HQFWVSGBVLEQGA-UHFFFAOYSA-N,A0A3P3Z2A2_0_apo,10032.14,
macitentan_JGCMEBMXRHSZKX-UHFFFAOYSA-N,A0A3P3Z2A2_0_apo,10038.90,
azanidazole_LHIALLMPKJMSIQ-NSCUHMNNSA-N,A0A3P3Z2A2_0_apo,100380.24,
tolpropamine_CINROOONPHQHPO-SFHVURJKSA-N,A0A3P3Z2A2_0_apo,10043.74,
diacerein_TYNLGDBUJLVSMA-UHFFFAOYSA-N,A0A3P3Z2A2_0_apo,10046.11,
clorindione_NJDUWAXIURWWLN-UHFFFAOYSA-N,A0A3P3Z2A2_0_apo,10048.53,
flunitrazepam_PPTYJKAXVCCBDU-UHFFFAOYSA-N,A0A3P3Z2A2_0_apo,10049.91,
pioglitazone_HYAFETHFCAUJAY-KRWDZBQOSA-N,A0A3P3Z2A2_0_apo,10061.92,
efonidipine_NSVFSAJIGAJDMR-HKBQPEDESA-N,A0A3P3Z2A2_0_apo,10068.68,
abarelix_AIWRTTMUVOZGPW-HSPKUQOVSA-N,A0A3P3Z2A2_0_apo,1007.66,
lymecycline_AHEVKYYGXVEWNO-UEPZRUIBSA-N,A0A3P3Z2A2_0_apo,1010.33,
niclosamide_RJMUSRYZPJIFPJ-UHFFFAOYSA-N,A0A3P3Z2A2_0_apo,10102.75,
thiethylperazine_XCTYLCDETUVOIP-UHFFFAOYSA-N,A0A3P3Z2A2_0_apo,10107.83,
quifenadine_PZMAHNDJABQWGS-IBGZPJMESA-N,A0A3P3Z2A2_0_apo,10112.59,
metofoline_YBCPYHQFUMNOJG-GOSISDBHSA-N,A0A3P3Z2A2_0_apo,1012.38,
oxybenzone_DXGLGDHPHMLXJC-UHFFFAOYSA-N,A0A3P3Z2A2_0_apo,10128.13,
guanidine_ZRALSGWEFCBTJO-UHFFFAOYSA-N,A0A3P3Z2A2_0_apo,101286.85,
fluphenazine_enanthate_LRWSFOSWNAQHHW-UHFFFAOYSA-N,A0A3P3Z2A2_0_apo,10129.85,
pheniodol_sodium_IKYIXZSIKOYSLD-NSHDSACASA-N,A0A3P3Z2A2_0_apo,101294.58,
palonosetron_CPZBLNMUGSZIPR-NVXWUHKLSA-N,A0A3P3Z2A2_0_apo,10137.94,
iloperidone_XMXHEBAFVSFQEX-UHFFFAOYSA-N,A0A3P3Z2A2_0_apo,1014.58,
dodecanoic_acid_POULHZVOKOAJMA-UHFFFAOYSA-N,A0A3P3Z2A2_0_apo,101402.83,
bucricaine_ZFPNOTAGQWNERF-UHFFFAOYSA-N,A0A3P3Z2A2_0_apo,10148.14,
tretinoin_tocoferil_RIQIJXOWVAHQES-SBRAVCTHSA-N,A0A3P3Z2A2_0_apo,1015.19,
methyldopa_CJCSPKMFHVPWAR-JTQLQIEISA-N,A0A3P3Z2A2_0_apo,10150.73,
tedizolid_phosphate_QCGUSIANLFXSGE-GFCCVEGCSA-N,A0A3P3Z2A2_0_apo,10156.47,
cupric_chloride_ORTQZVOHEJQUHG-UHFFFAOYSA-L,A0A3P3Z2A2_0_apo,101572.96,
trimegestone_JUNDJWOLDSCTFK-MTZCLOFQSA-N,A0A3P3Z2A2_0_apo,10173.13,
nepinalone_RVXGRCNWGOHSDE-SFHVURJKSA-N,A0A3P3Z2A2_0_apo,10189.09,
docosanoic_acid_UKMSUNONTOPOIO-UHFFFAOYSA-N,A0A3P3Z2A2_0_apo,101996.32,
propentofylline_RBQOQRRFDPXAGN-UHFFFAOYSA-N,A0A3P3Z2A2_0_apo,10203.79,
acetohydroxamic_acid_RRUDCFGSUDOHDG-UHFFFAOYSA-N,A0A3P3Z2A2_0_apo,102198.78,
delafloxacin_DYDCPNMLZGFQTM-UHFFFAOYSA-N,A0A3P3Z2A2_0_apo,10225.50,
oxaprozin_OFPXSFXSNFPTHF-UHFFFAOYSA-N,A0A3P3Z2A2_0_apo,10227.29,
ethyl_dibunate_ZAMACTJOCIFTPJ-UHFFFAOYSA-N,A0A3P3Z2A2_0_apo,10243.38,
promazine_ZGUGWUXLJSTTMA-UHFFFAOYSA-N,A0A3P3Z2A2_0_apo,10244.10,
amixetrine_ISRODTBNJUAWEJ-QGZVFWFLSA-N,A0A3P3Z2A2_0_apo,10245.82,
metaxalone_IMWZZHHPURKASS-LLVKDONJSA-N,A0A3P3Z2A2_0_apo,10249.35,
ciclosidomine_AJPLPOWGYORUIF-UHFFFAOYSA-N,A0A3P3Z2A2_0_apo,102653.17,
lomitapide_MBBCVAKAJPKAKM-UHFFFAOYSA-N,A0A3P3Z2A2_0_apo,10278.94,
vorinostat_WAEXFXRVDQXREF-UHFFFAOYSA-N,A0A3P3Z2A2_0_apo,1028.31,
mercuric_chloride_LWJROJCJINYWOX-UHFFFAOYSA-L,A0A3P3Z2A2_0_apo,102822.68,
fluclorolone_VTWKPILBIUBMDS-OTJLYDAYSA-N,A0A3P3Z2A2_0_apo,1029.45,
sotagliflozin_QKDRXGFQVGOQKS-CRSSMBPESA-N,A0A3P3Z2A2_0_apo,102947.99,
nedocromil_RQTOOFIXOKYGAN-UHFFFAOYSA-N,A0A3P3Z2A2_0_apo,10298.46,
isosorbide_mononitrate_YWXYYJSYQOXTPL-SLPGGIOYSA-N,A0A3P3Z2A2_0_apo,102990.48,
deptropine_ZWPODSUQWXAZNC-PMOLBWCYSA-N,A0A3P3Z2A2_0_apo,1030.30,
menbutone_FHGJSJFIQNQBCK-UHFFFAOYSA-N,A0A3P3Z2A2_0_apo,10300.02,
peramivir_XRQDFNLINLXZLB-CKIKVBCHSA-N,A0A3P3Z2A2_0_apo,1030085.78,
homatropine_ZTVIKZXZYLEVOL-CBBWQLFWSA-N,A0A3P3Z2A2_0_apo,1030917.32,
simfibrate_JLRNKCZRCMIVKA-UHFFFAOYSA-N,A0A3P3Z2A2_0_apo,103105.68,
dihydroemetine_XXLZPUYGHQWHRN-RPBOFIJWSA-N,A0A3P3Z2A2_0_apo,10313.53,
syrosingopine_ZCDNRPPFBQDQHR-SSYATKPKSA-N,A0A3P3Z2A2_0_apo,10315.52,
mepyramine_YECBIJXISLIIDS-UHFFFAOYSA-N,A0A3P3Z2A2_0_apo,1032.55,
ethanol_LFQSCWFLJHTTHZ-UHFFFAOYSA-N,A0A3P3Z2A2_0_apo,103301.48,
iodamide_VVDGWALACJEJKG-UHFFFAOYSA-N,A0A3P3Z2A2_0_apo,10334.14,
zorubicin_FBTUMDXHSRTGRV-BJISBDEGSA-N,A0A3P3Z2A2_0_apo,10335.07,
enprostil_PTOJVMZPWPAXER-WJDBPCAHSA-N,A0A3P3Z2A2_0_apo,10351.81,
amifampridine_OYTKINVCDFNREN-UHFFFAOYSA-N,A0A3P3Z2A2_0_apo,103526.98,
fluoroethylcholine_(18F)_HVTQGIFBNBMSGE-JZRMKITLSA-N,A0A3P3Z2A2_0_apo,103578.17,
goserelin_BLCLNMBMMGCOAS-URPVMXJPSA-N,A0A3P3Z2A2_0_apo,1036.91,
trepibutone_YPTFHLJNWSJXKG-UHFFFAOYSA-N,A0A3P3Z2A2_0_apo,10360.26,
suramin_FIAFUQMPZJWCLV-UHFFFAOYSA-N,A0A3P3Z2A2_0_apo,1038.14,
betanaphthol_JWAZRIHNYRIHIV-UHFFFAOYSA-N,A0A3P3Z2A2_0_apo,103855.13,
brotizolam_UMSGKTJDUHERQW-UHFFFAOYSA-N,A0A3P3Z2A2_0_apo,1038554.46,
amoxapine_QWGDMFLQWFTERH-UHFFFAOYSA-N,A0A3P3Z2A2_0_apo,10394.09,
