LigandName,TargetName,BindingScore,InterfE
ecabet_IWCWQNVIUXZOMJ-MISYRCLQSA-N,A0A088RNG1_0_apo,1000.02,
salamidacetic_acid_RLISWLLILOTWGG-UHFFFAOYSA-N,A0A088RNG1_0_apo,100001.31,
fluclorolone_VTWKPILBIUBMDS-OTJLYDAYSA-N,A0A088RNG1_0_apo,1001.29,
epitiostanol_OBMLHUPNRURLOK-XGRAFVIBSA-N,A0A088RNG1_0_apo,1001.84,
oxidronic_acid_HJZKOAYDRQLPME-UHFFFAOYSA-N,A0A088RNG1_0_apo,100152.09,
ftivazide_PSWOBQSIXLVPDV-UHFFFAOYSA-N,A0A088RNG1_0_apo,10017.40,
iloperidone_XMXHEBAFVSFQEX-UHFFFAOYSA-N,A0A088RNG1_0_apo,1002.22,
thioacetazone_SRVJKTDHMYAMHA-UHFFFAOYSA-N,A0A088RNG1_0_apo,100255.04,
gepirone_QOIGKGMMAGJZNZ-UHFFFAOYSA-N,A0A088RNG1_0_apo,100268.66,
isoaminile_WFLSCFISQHLEED-GDBMZVCRSA-N,A0A088RNG1_0_apo,10041.56,
carglumic_acid_LCQLHJZYVOQKHU-VKHMYHEASA-N,A0A088RNG1_0_apo,100421.93,
homatropine_ZTVIKZXZYLEVOL-CBBWQLFWSA-N,A0A088RNG1_0_apo,1004242.45,
elbasvir_BVAZQCUMNICBAQ-PZHYSIFUSA-N,A0A088RNG1_0_apo,1005.55,
fumaric_acid_VZCYOOQTPOCHFL-OWOJBTEDSA-N,A0A088RNG1_0_apo,100511.20,
davercin_NKLGIWNNVDPGCA-ZDYKNUMJSA-N,A0A088RNG1_0_apo,1006.46,
penciclovir_JNTOCHDNEULJHD-UHFFFAOYSA-N,A0A088RNG1_0_apo,10061.51,
pioglitazone_HYAFETHFCAUJAY-KRWDZBQOSA-N,A0A088RNG1_0_apo,10061.60,
prasterone_FMGSKLZLMKYGDP-USOAJAOKSA-N,A0A088RNG1_0_apo,1007.21,
meclozine_OCJYIGYOJCODJL-VWLOTQADSA-N,A0A088RNG1_0_apo,1007.42,
nabilone_GECBBEABIDMGGL-MOPGFXCFSA-N,A0A088RNG1_0_apo,1007.59,
azidocillin_ODFHGIPNGIAMDK-NJBDSQKTSA-N,A0A088RNG1_0_apo,10076.01,
brotizolam_UMSGKTJDUHERQW-UHFFFAOYSA-N,A0A088RNG1_0_apo,1007920.73,
piribedil_OQDPVLVUJFGPGQ-UHFFFAOYSA-N,A0A088RNG1_0_apo,10080.45,
cefoxitin_WZOZEZRFJCJXNZ-ZBFHGGJFSA-N,A0A088RNG1_0_apo,10082.16,
carbidopa_TZFNLOMSOLWIDK-JTQLQIEISA-N,A0A088RNG1_0_apo,10087.12,
alprenolol_PAZJSJFMUHDSTF-AWEZNQCLSA-N,A0A088RNG1_0_apo,1010034.75,
amoxapine_QWGDMFLQWFTERH-UHFFFAOYSA-N,A0A088RNG1_0_apo,10106.45,
tedizolid_phosphate_QCGUSIANLFXSGE-GFCCVEGCSA-N,A0A088RNG1_0_apo,10107.15,
eptazocine_ZOWQTJXNFTWSCS-IAQYHMDHSA-N,A0A088RNG1_0_apo,10113.68,
norgesterone_YPVUHOBTCWJYNQ-SLHNCBLASA-N,A0A088RNG1_0_apo,1012.15,
saxagliptin_QGJUIPDUBHWZPV-YQBUGCKMSA-N,A0A088RNG1_0_apo,1013.55,
aminoquinuride_HOUSDILKOJMENG-UHFFFAOYSA-N,A0A088RNG1_0_apo,10131.32,
levopropoxyphene_XLMALTXPSGQGBX-PGRDOPGGSA-N,A0A088RNG1_0_apo,10145.45,
benzatropine_GIJXKZJWITVLHI-PMOLBWCYSA-N,A0A088RNG1_0_apo,101633.40,
molsidomine_XLFWDASMENKTKL-UHFFFAOYSA-N,A0A088RNG1_0_apo,101776.62,
pirmenol_APUDBKTWDCXQJA-JQVVWYNYSA-N,A0A088RNG1_0_apo,10178.95,
