LigandName,TargetName,BindingScore,InterfE
olaparib_FDLYAMZZIXQODN-UHFFFAOYSA-N,A4H3L0_0_apo,10.93,
nilvadipine_FAIIFDPAEUKBEP-INIZCTEOSA-N,A4H3L0_0_apo,10003.30,
carumonam_UIMOJFJSJSIGLV-JNHMLNOCSA-N,A4H3L0_0_apo,10014.78,
dixanthogen_FVIGODVHAVLZOO-UHFFFAOYSA-N,A4H3L0_0_apo,100151.04,
bromazine_NUNIWXHYABYXKF-KRWDZBQOSA-N,A4H3L0_0_apo,10016.63,
pirozadil_DIIBXMIIOQXTHW-UHFFFAOYSA-N,A4H3L0_0_apo,10036.90,
esmolol_AQNDDEOPVVGCPG-CQSZACIVSA-N,A4H3L0_0_apo,10043.74,
revefenacin_FYDWDCIFZSGNBU-UHFFFAOYSA-N,A4H3L0_0_apo,10051.47,
iproclozide_GGECDTUJZOXAAR-UHFFFAOYSA-N,A4H3L0_0_apo,10057.71,
paromomycin_UOZODPSAJZTQNH-LSWIJEOBSA-N,A4H3L0_0_apo,10079.31,
glymidine_QFWPJPIVLCBXFJ-UHFFFAOYSA-N,A4H3L0_0_apo,100860.28,
ethyl_hydroxybenzoate_NUVBSKCKDOMJSU-UHFFFAOYSA-N,A4H3L0_0_apo,100901.22,
teprenone_HUCXKZBETONXFO-AJDZVAQLSA-N,A4H3L0_0_apo,10098.04,
flosequinan_UYGONJYYUKVHDD-INIZCTEOSA-N,A4H3L0_0_apo,10098.20,
methylatropine_PIPAJLPNWZMYQA-YVSFHVDLSA-N,A4H3L0_0_apo,101.06,
minodronic_acid_VMMKGHQPQIEGSQ-UHFFFAOYSA-N,A4H3L0_0_apo,10102.01,
enviomycin_HPWIIERXAFODPP-MYIPQGGFSA-N,A4H3L0_0_apo,10107.45,
valrubicin_ZOCKGBMQLCSHFP-KQRAQHLDSA-N,A4H3L0_0_apo,1011.24,
stearic_acid_QIQXTHQIDYTFRH-UHFFFAOYSA-N,A4H3L0_0_apo,101317.19,
balsalazide_IPOKCKJONYRRHP-FMQUCBEESA-N,A4H3L0_0_apo,10136.29,
ambroxol_JBDGDEWWOUBZPM-XYPYZODXSA-N,A4H3L0_0_apo,10143.97,
lisinopril_RLAWWYSOJDYHDC-BZSNNMDCSA-N,A4H3L0_0_apo,10156.31,
vorinostat_WAEXFXRVDQXREF-UHFFFAOYSA-N,A4H3L0_0_apo,1016.40,
etersalate_PXBFSRVXEKCBFP-UHFFFAOYSA-N,A4H3L0_0_apo,10163.93,
uredepa_SPDZFJLQFWSJGA-UHFFFAOYSA-N,A4H3L0_0_apo,101652.13,
iloperidone_XMXHEBAFVSFQEX-UHFFFAOYSA-N,A4H3L0_0_apo,1017.31,
fenbenicillin_VZPPEUOYDWPUKO-NHAYFPRASA-N,A4H3L0_0_apo,1017.50,
tribromometacresol_QKHROXOPRBWBDD-UHFFFAOYSA-N,A4H3L0_0_apo,10170.65,
eravacycline_dihydrochloride_HLFSMUUOKPBTSM-ISIOAQNYSA-N,A4H3L0_0_apo,10171.33,
simetride_IMOLVSPMDGCLMB-UHFFFAOYSA-N,A4H3L0_0_apo,101767.70,
etebenecid_UACOQEQOBAQRDQ-UHFFFAOYSA-N,A4H3L0_0_apo,10179.70,
nabilone_GECBBEABIDMGGL-MOPGFXCFSA-N,A4H3L0_0_apo,1019.51,
enilconazole_PZBPKYOVPCNPJY-AWEZNQCLSA-N,A4H3L0_0_apo,10197.69,
methylparaben_LXCFILQKKLGQFO-UHFFFAOYSA-N,A4H3L0_0_apo,102010.03,
levopropoxyphene_XLMALTXPSGQGBX-PGRDOPGGSA-N,A4H3L0_0_apo,10214.81,
ciprofloxacin_MYSWGUAQZAJSOK-UHFFFAOYSA-N,A4H3L0_0_apo,10219.46,
azelastine_MBUVEWMHONZEQD-GOSISDBHSA-N,A4H3L0_0_apo,1022.42,
oxycinchophen_XAPRFLSJBSXESP-UHFFFAOYSA-N,A4H3L0_0_apo,10224.90,
macimorelin_VPBQKRKRYYPMOF-DHIUTWEWSA-N,A4H3L0_0_apo,10228.83,
peramivir_XRQDFNLINLXZLB-CKIKVBCHSA-N,A4H3L0_0_apo,1023031.12,
melitracen_GWWLWDURRGNSRS-UHFFFAOYSA-N,A4H3L0_0_apo,102310.01,
phenpromethamine_AUFSOOYCQYDGES-SECBINFHSA-N,A4H3L0_0_apo,102411.90,
carbidopa_TZFNLOMSOLWIDK-JTQLQIEISA-N,A4H3L0_0_apo,10243.01,
osalmid_LGCMKPRGGJRYGM-UHFFFAOYSA-N,A4H3L0_0_apo,10264.22,
homatropine_ZTVIKZXZYLEVOL-CBBWQLFWSA-N,A4H3L0_0_apo,1026548.53,
ticagrelor_OEKWJQXRCDYSHL-FNOIDJSQSA-N,A4H3L0_0_apo,1027.01,
atovaquone_KUCQYCKVKVOKAY-CTYIDZIISA-N,A4H3L0_0_apo,1027.53,
dodecanoic_acid_POULHZVOKOAJMA-UHFFFAOYSA-N,A4H3L0_0_apo,102776.86,
repaglinide_FAEKWTJYAYMJKF-QHCPKHFHSA-N,A4H3L0_0_apo,10281.26,
oxyphenbutazone_HFHZKZSRXITVMK-QGZVFWFLSA-N,A4H3L0_0_apo,10290.80,
capecitabine_GAGWJHPBXLXJQN-UORFTKCHSA-N,A4H3L0_0_apo,10293.36,
proxibarbal_VNLMRPAWAMPLNZ-LURJTMIESA-N,A4H3L0_0_apo,103027.08,
eribulin_UFNVPOGXISZXJD-JBQZKEIOSA-N,A4H3L0_0_apo,10306.67,
myrophine_GODGZZGKTZQSAL-VXFFQEMOSA-N,A4H3L0_0_apo,1031.78,
tetrazepam_IQWYAQCHYZHJOS-UHFFFAOYSA-N,A4H3L0_0_apo,10315.95,
brotizolam_UMSGKTJDUHERQW-UHFFFAOYSA-N,A4H3L0_0_apo,1031622.80,
lomitapide_MBBCVAKAJPKAKM-UHFFFAOYSA-N,A4H3L0_0_apo,10318.73,
dimyristoylphosphatidylglycerol_BPHQZTVXXXJVHI-UHFFFAOYSA-N,A4H3L0_0_apo,1032.32,
nedocromil_RQTOOFIXOKYGAN-UHFFFAOYSA-N,A4H3L0_0_apo,10324.88,
docosanoic_acid_UKMSUNONTOPOIO-UHFFFAOYSA-N,A4H3L0_0_apo,103274.91,
fluclorolone_VTWKPILBIUBMDS-OTJLYDAYSA-N,A4H3L0_0_apo,1033.05,
alprenolol_PAZJSJFMUHDSTF-AWEZNQCLSA-N,A4H3L0_0_apo,1033186.81,
ecabet_IWCWQNVIUXZOMJ-MISYRCLQSA-N,A4H3L0_0_apo,1034.96,
etofibrate_XXRVYAFBUDSLJX-UHFFFAOYSA-N,A4H3L0_0_apo,103429.82,
picrotin_RYEFFICCPKWYML-QCGISDTRSA-N,A4H3L0_0_apo,1036.67,
azanidazole_LHIALLMPKJMSIQ-NSCUHMNNSA-N,A4H3L0_0_apo,103733.01,
amcinonide_ILKJAFIWWBXGDU-MOGDOJJUSA-N,A4H3L0_0_apo,1038.30,
tertatolol_HTWFXPCUFWKXOP-CYBMUJFWSA-N,A4H3L0_0_apo,10383.19,
bolandiol_dipropionate_JFAXVZXNIGIDDA-KDWXAGHCSA-N,A4H3L0_0_apo,10388.96,
nifenalol_UAORFCGRZIGNCI-LLVKDONJSA-N,A4H3L0_0_apo,10400.78,
depreotide_XXXSJQLZVNKRKX-YQRDHHIGSA-N,A4H3L0_0_apo,10407.12,
benfotiamine_BTNNPSLJPBRMLZ-LGMDPLHJSA-N,A4H3L0_0_apo,1041.30,
idrocilamide_OSCTXCOERRNGLW-UHFFFAOYSA-N,A4H3L0_0_apo,104134.72,
allobarbital_FDQGNLOWMMVRQL-UHFFFAOYSA-N,A4H3L0_0_apo,104180.46,
netarsudil_OURRXQUGYQRVML-AREMUKBSSA-N,A4H3L0_0_apo,10422.08,
gabapentin_enacarbil_TZDUHAJSIBHXDL-LBPRGKRZSA-N,A4H3L0_0_apo,104220.72,
tiropramide_FDBWMYOFXWMGEY-SANMLTNESA-N,A4H3L0_0_apo,10426.70,
galactose_WQZGKKKJIJFFOK-PHYPRBDBSA-N,A4H3L0_0_apo,1042657.52,
amodiaquine_OVCDSSHSILBFBN-UHFFFAOYSA-N,A4H3L0_0_apo,10440.17,
sodium_hexacyclonate_WMJPAYUKEVEBCN-UHFFFAOYSA-N,A4H3L0_0_apo,104656.62,
ethyl_dibunate_ZAMACTJOCIFTPJ-UHFFFAOYSA-N,A4H3L0_0_apo,10471.21,
palonosetron_CPZBLNMUGSZIPR-NVXWUHKLSA-N,A4H3L0_0_apo,10477.63,
clodantoin_VOGJJBHRUDVEFM-YUMQZZPRSA-N,A4H3L0_0_apo,10483.30,
dihydrostreptomycin_ASXBYYWOLISCLQ-APUVXCOVSA-N,A4H3L0_0_apo,10484.63,
bisoxatin_BPKUDUSVDVLOPY-UHFFFAOYSA-N,A4H3L0_0_apo,104980.86,
sultiame_HMHVCUVYZFYAJI-UHFFFAOYSA-N,A4H3L0_0_apo,10500.20,
plecanatide_NSPHQWLKCGGCQR-DLJDZFDSSA-N,A4H3L0_0_apo,10504.04,
amoxapine_QWGDMFLQWFTERH-UHFFFAOYSA-N,A4H3L0_0_apo,10519.52,
gemcitabine_SDUQYLNIPVEERB-QPPQHZFASA-N,A4H3L0_0_apo,10520.69,
methylthioninium_chloride_RBTBFTRPCNLSDE-UHFFFAOYSA-N,A4H3L0_0_apo,105322.97,
pentobarbital_WEXRUCMBJFQVBZ-SSDOTTSWSA-N,A4H3L0_0_apo,10537.27,
lividomycin_DBLVDAUGBTYDFR-SWMBIRFSSA-N,A4H3L0_0_apo,10538.04,
buserelin_CUWODFFVMXJOKD-UVLQAERKSA-N,A4H3L0_0_apo,1054641.12,
promestriene_IUWKNLFTJBHTSD-AANPDWTMSA-N,A4H3L0_0_apo,1055.11,
doxycycline_JBIWCJUYHHGXTC-AKNGSSGZSA-N,A4H3L0_0_apo,1055.30,
cinalukast_BZMKNPGKXJAIDV-VAWYXSNFSA-N,A4H3L0_0_apo,1055.70,
periciazine_LUALIOATIOESLM-UHFFFAOYSA-N,A4H3L0_0_apo,10554.33,
cetraxate_FHRSHSOEWXUORL-HDJSIYSDSA-N,A4H3L0_0_apo,10556.13,
metofenazate_BAQLUVXNKOTTHU-UHFFFAOYSA-N,A4H3L0_0_apo,10580.86,
boric_acid_KGBXLFKZBHKPEV-UHFFFAOYSA-N,A4H3L0_0_apo,105875.45,
propamidine_WTFXJFJYEJZMFO-UHFFFAOYSA-N,A4H3L0_0_apo,1059162.19,
levomilnacipran_GJJFMKBJSRMPLA-DZGCQCFKSA-N,A4H3L0_0_apo,10604.74,
amiodarone_IYIKLHRQXLHMJQ-UHFFFAOYSA-N,A4H3L0_0_apo,10605.96,
sotagliflozin_QKDRXGFQVGOQKS-CRSSMBPESA-N,A4H3L0_0_apo,106051.37,
butylphthalide_HJXMNVQARNZTEE-NSHDSACASA-N,A4H3L0_0_apo,106081.07,
hematoporphyrin_UJKPHYRXOLRVJJ-LRGCGCQZSA-N,A4H3L0_0_apo,10615.23,
isosorbide_mononitrate_YWXYYJSYQOXTPL-SLPGGIOYSA-N,A4H3L0_0_apo,106152.46,
phosphoric_acid_NBIIXXVUZAFLBC-UHFFFAOYSA-N,A4H3L0_0_apo,106226.42,
tenapanor_DNHPDWGIXIMXSA-CXNSMIOJSA-N,A4H3L0_0_apo,1063.93,
clorprenaline_SSMSBSWKLKKXGG-LLVKDONJSA-N,A4H3L0_0_apo,10632.65,
ciclosidomine_AJPLPOWGYORUIF-UHFFFAOYSA-N,A4H3L0_0_apo,106374.51,
guaifenesin_HSRJKNPTNIJEKV-QMMMGPOBSA-N,A4H3L0_0_apo,10642.81,
ioglycamic_acid_FZDZULUFHNDEDJ-UHFFFAOYSA-N,A4H3L0_0_apo,10655.25,
carbuterol_KEMXXQOFIRIICG-LLVKDONJSA-N,A4H3L0_0_apo,10659.66,
cefoxitin_WZOZEZRFJCJXNZ-ZBFHGGJFSA-N,A4H3L0_0_apo,10662.34,
micronomicin_DNYGXMICFMACRA-XHEDQWPISA-N,A4H3L0_0_apo,10671.64,
penicillamine_VVNCNSJFMMFHPL-VKHMYHEASA-N,A4H3L0_0_apo,106721.82,
methestrol_dipropionate_ORHVFDBDWJTZIN-FGZHOGPDSA-N,A4H3L0_0_apo,10711.50,
vandetanib_UHTHHESEBZOYNR-UHFFFAOYSA-N,A4H3L0_0_apo,10716.71,
iguratimod_ANMATWQYLIFGOK-UHFFFAOYSA-N,A4H3L0_0_apo,10721.98,
clozapine_QZUDBNBUXVUHMW-UHFFFAOYSA-N,A4H3L0_0_apo,1073.76,
osilodrostat_USUZGMWDZDXMDG-CYBMUJFWSA-N,A4H3L0_0_apo,10738.37,
vibegron_DJXRIQMCROIRCZ-XOEOCAAJSA-N,A4H3L0_0_apo,10741.31,
trolamine_GSEJCLTVZPLZKY-UHFFFAOYSA-N,A4H3L0_0_apo,107479.56,
alloclamide_UHWFVIPXDFZTFA-UHFFFAOYSA-N,A4H3L0_0_apo,10752.63,
clindamycin_phosphate_UFUVLHLTWXBHGZ-MGZQPHGTSA-N,A4H3L0_0_apo,10753.52,
magnesium_hydroxide_VTHJTEIRLNZDEV-UHFFFAOYSA-L,A4H3L0_0_apo,107546.27,
hydroquinone_QIGBRXMKCJKVMJ-UHFFFAOYSA-N,A4H3L0_0_apo,107694.71,
ioxilan_UUMLTINZBQPNGF-UWVGGRQHSA-N,A4H3L0_0_apo,10776.47,
triclocarban_ICUTUKXCWQYESQ-UHFFFAOYSA-N,A4H3L0_0_apo,107788.04,
chlormidazole_WNAQOLSMVPFGTE-UHFFFAOYSA-N,A4H3L0_0_apo,10785.60,
ibuprofen_piconol_ACEWLPOYLGNNHV-HNNXBMFYSA-N,A4H3L0_0_apo,10786.47,
croconazole_WHPAGCJNPTUGGD-UHFFFAOYSA-N,A4H3L0_0_apo,10787.43,
mepyramine_YECBIJXISLIIDS-UHFFFAOYSA-N,A4H3L0_0_apo,1080.32,
clomacran_JFRLWWDJCFYFSU-CQSZACIVSA-N,A4H3L0_0_apo,10809.72,
pheniodol_sodium_IKYIXZSIKOYSLD-NSHDSACASA-N,A4H3L0_0_apo,108185.62,
lactose_GUBGYTABKSRVRQ-XLOQQCSPSA-N,A4H3L0_0_apo,108365.43,
ticlatone_POPOYOKQQAEISW-UHFFFAOYSA-N,A4H3L0_0_apo,10850.79,
oxiracetam_IHLAQQPQKRMGSS-SCSAIBSYSA-N,A4H3L0_0_apo,10858.31,
potassium_canrenoate_PBKZPPIHUVSDNM-WNHSNXHDSA-N,A4H3L0_0_apo,10863.41,
remikiren_UXIGZRQVLGFTOU-VQXQMPIVSA-N,A4H3L0_0_apo,1087.79,
teriparatide_OGBMKVWORPGQRR-UMXFMPSGSA-N,A4H3L0_0_apo,108792.14,
colchicine_IAKHMKGGTNLKSZ-INIZCTEOSA-N,A4H3L0_0_apo,1088.09,
dimepheptanol_QIRAYNIFEOXSPW-FXAWDEMLSA-N,A4H3L0_0_apo,10896.08,
phenprocoumon_DQDAYGNAKTZFIW-CYBMUJFWSA-N,A4H3L0_0_apo,1090551.90,
pyrvinium_QMHSXPLYMTVAMK-UHFFFAOYSA-N,A4H3L0_0_apo,10908.43,
bamethan_RDUHXGIIUDVSHR-LBPRGKRZSA-N,A4H3L0_0_apo,10908.78,
clopamide_LBXHRAWDUMTPSE-AOOOYVTPSA-N,A4H3L0_0_apo,1091.59,
amino(diphenylhydantoin)_valeric_acid_PAJBBDCZSMDSFL-MRXNPFEDSA-N,A4H3L0_0_apo,10917.59,
(2-benzhydryloxyethyl)diethyl-methylammonium_iodide_IHFMXHPNVAVTCJ-UHFFFAOYSA-N,A4H3L0_0_apo,10922.04,
lindane_JLYXXMFPNIAWKQ-GNIYUCBRSA-N,A4H3L0_0_apo,10926.84,
stallimycin_UPBAOYRENQEPJO-UHFFFAOYSA-N,A4H3L0_0_apo,1093.41,
levetiracetam_HPHUVLMMVZITSG-LURJTMIESA-N,A4H3L0_0_apo,10940.12,
todralazine_WGZDBVOTUVNQFP-UHFFFAOYSA-N,A4H3L0_0_apo,109431.46,
benzyl_alcohol_WVDDGKGOMKODPV-UHFFFAOYSA-N,A4H3L0_0_apo,109446.10,
fomepizole_RIKMMFOAQPJVMX-UHFFFAOYSA-N,A4H3L0_0_apo,109494.74,
suramin_FIAFUQMPZJWCLV-UHFFFAOYSA-N,A4H3L0_0_apo,1095.87,
bucloxic_acid_IJTPQQVCKPZIMV-UHFFFAOYSA-N,A4H3L0_0_apo,10953.97,
paroxypropione_RARSHUDCJQSEFJ-UHFFFAOYSA-N,A4H3L0_0_apo,109672.13,
menatetrenone_DKHGMERMDICWDU-GHDNBGIDSA-N,A4H3L0_0_apo,10968.78,
ergocalciferol_MECHNRXZTMCUDQ-RKHKHRCZSA-N,A4H3L0_0_apo,1097.89,
caramiphen_OFAIGZWCDGNZGT-UHFFFAOYSA-N,A4H3L0_0_apo,10974.15,
saxagliptin_QGJUIPDUBHWZPV-YQBUGCKMSA-N,A4H3L0_0_apo,1098.33,
halazepam_WYCLKVQLVUQKNZ-UHFFFAOYSA-N,A4H3L0_0_apo,10985.52,
dexamethasone_phosphate_VQODGRNSFPNSQE-CXSFZGCWSA-N,A4H3L0_0_apo,1099.31,
loxoprofen_YMBXTVYHTMGZDW-ZWNOBZJWSA-N,A4H3L0_0_apo,1099681.64,
estradiol_valerate_RSEPBGGWRJCQGY-RBRWEJTLSA-N,A4H3L0_0_apo,10998.85,
betadex_WHGYBXFWUBPSRW-FOUAGVGXSA-N,A4H3L0_0_apo,10999.07,
nelarabine_IXOXBSCIXZEQEQ-UHTZMRCNSA-N,A4H3L0_0_apo,110075.18,
pholedrine_SBUQZKJEOOQSBV-QMMMGPOBSA-N,A4H3L0_0_apo,110108.84,
nordefrin_GEFQWZLICWMTKF-SSDLBLMSSA-N,A4H3L0_0_apo,11012.11,
folic_acid_OVBPIULPVIDEAO-LBPRGKRZSA-N,A4H3L0_0_apo,11016.93,
midazolam_DDLIGBOFAVUZHB-UHFFFAOYSA-N,A4H3L0_0_apo,11038.56,
ticlopidine_PHWBOXQYWZNQIN-UHFFFAOYSA-N,A4H3L0_0_apo,110386.83,
fimasartan_AMEROGPZOLAFBN-UHFFFAOYSA-N,A4H3L0_0_apo,1104.12,
dienogest_AZFLJNIPTRTECV-FUMNGEBKSA-N,A4H3L0_0_apo,1104.36,
methopromazine_BRABPYPSZVCCLR-UHFFFAOYSA-N,A4H3L0_0_apo,11041.56,
efonidipine_NSVFSAJIGAJDMR-HKBQPEDESA-N,A4H3L0_0_apo,11044.32,
macitentan_JGCMEBMXRHSZKX-UHFFFAOYSA-N,A4H3L0_0_apo,11050.89,
promegestone_QFFCYTLOTYIJMR-XMGTWHOFSA-N,A4H3L0_0_apo,11051.33,
betanaphthol_JWAZRIHNYRIHIV-UHFFFAOYSA-N,A4H3L0_0_apo,110527.17,
pioglitazone_HYAFETHFCAUJAY-KRWDZBQOSA-N,A4H3L0_0_apo,11053.59,
pentaerythritol_WXZMFSXDPGVJKK-UHFFFAOYSA-N,A4H3L0_0_apo,110562.32,
nomifensine_XXPANQJNYNUNES-CQSZACIVSA-N,A4H3L0_0_apo,11058.97,
zabofloxacin_ZNPOCLHDJCAZAH-UHFFFAOYSA-N,A4H3L0_0_apo,1106.00,
oxytetracycline_IWVCMVBTMGNXQD-PXOLEDIWSA-N,A4H3L0_0_apo,1106.34,
esomeprazole_SUBDBMMJDZJVOS-DEOSSOPVSA-N,A4H3L0_0_apo,11064.55,
dexibuprofen_HEFNNWSXXWATRW-JTQLQIEISA-N,A4H3L0_0_apo,11069.81,
haloxazolam_XDKCGKQHVBOOHC-KRWDZBQOSA-N,A4H3L0_0_apo,11071.17,
lascufloxacin_ZFIOCUITTUUVPV-MEDUHNTESA-N,A4H3L0_0_apo,11071.48,
niclosamide_RJMUSRYZPJIFPJ-UHFFFAOYSA-N,A4H3L0_0_apo,11073.02,
dacomitinib_LVXJQMNHJWSHET-AATRIKPKSA-N,A4H3L0_0_apo,11079.22,
lusutrombopag_NOZIJMHMKORZBA-KJCUYJGMSA-N,A4H3L0_0_apo,1108.80,
methoxyflurane_RFKMCNOHBTXSMU-UHFFFAOYSA-N,A4H3L0_0_apo,110844.48,
diacerein_TYNLGDBUJLVSMA-UHFFFAOYSA-N,A4H3L0_0_apo,11085.07,
furfenorex_DLGIIZAHQPTVCJ-ZDUSSCGKSA-N,A4H3L0_0_apo,11087.69,
agomelatine_YJYPHIXNFHFHND-UHFFFAOYSA-N,A4H3L0_0_apo,110889.61,
nebivolol_KOHIRBRYDXPAMZ-VVIORFSUSA-N,A4H3L0_0_apo,111.54,
retinol_acetate_QGNJRVVDBSJHIZ-QHLGVNSISA-N,A4H3L0_0_apo,111.83,
alpha-Ergocryptine_YDOTUXAWKBPQJW-NSLWYYNWSA-N,A4H3L0_0_apo,1110.58,
acebutolol_GOEMGAFJFRBGGG-HNNXBMFYSA-N,A4H3L0_0_apo,11109.42,
azatadine_SEBMTIQKRHYNIT-UHFFFAOYSA-N,A4H3L0_0_apo,1111.76,
bictegravir_SOLUWJRYJLAZCX-LYOVBCGYSA-N,A4H3L0_0_apo,1111.86,
iodixanol_NBQNWMBBSKPBAY-LTFXXXRZSA-N,A4H3L0_0_apo,1111100.95,
metamfepramone_KBHMHROOFHVLBA-SECBINFHSA-N,A4H3L0_0_apo,111115.16,
adinazolam_GJSLOMWRLALDCT-UHFFFAOYSA-N,A4H3L0_0_apo,1112.56,
epicillin_RPBAFSBGYDKNRG-NJBDSQKTSA-N,A4H3L0_0_apo,11120.33,
