LigandName,TargetName,BindingScore,InterfE
brinzolamide_HCRKCZRJWPKOAR-JTQLQIEISA-N,A0A5K1UM66_0_apo,10.33,
citrulline_RHGKLRLOHDJJDR-BYPYZUCNSA-N,A0A5K1UM66_0_apo,10002.22,
esomeprazole_SUBDBMMJDZJVOS-DEOSSOPVSA-N,A0A5K1UM66_0_apo,10003.87,
prednisolone_farnesylate_SBQAKZYUNWNIRL-WIPKXTQKSA-N,A0A5K1UM66_0_apo,1002.39,
iodoxamic_acid_WWVAPFRKZMUPHZ-UHFFFAOYSA-N,A0A5K1UM66_0_apo,10024.53,
famprofazone_MJFVUHGZVIKGIW-HXUWFJFHSA-N,A0A5K1UM66_0_apo,10025.30,
fluclorolone_VTWKPILBIUBMDS-OTJLYDAYSA-N,A0A5K1UM66_0_apo,1003.17,
methylsulfonal_LKACJLUUJRMGFK-UHFFFAOYSA-N,A0A5K1UM66_0_apo,100342.63,
phenaglycodol_HTYIXCKSEQQCJO-NSHDSACASA-N,A0A5K1UM66_0_apo,100424.88,
cineole_WEEGYLXZBRQIMU-WAAGHKOSSA-N,A0A5K1UM66_0_apo,10043.33,
liranaftate_VPHPQNGOVQYUMG-UHFFFAOYSA-N,A0A5K1UM66_0_apo,10046.09,
methylthioninium_chloride_RBTBFTRPCNLSDE-UHFFFAOYSA-N,A0A5K1UM66_0_apo,100619.95,
nicotinyl_alcohol_MVQVNTPHUGQQHK-UHFFFAOYSA-N,A0A5K1UM66_0_apo,100628.51,
esmolol_AQNDDEOPVVGCPG-CQSZACIVSA-N,A0A5K1UM66_0_apo,10064.64,
silicon_dioxide_VYPSYNLAJGMNEJ-UHFFFAOYSA-N,A0A5K1UM66_0_apo,100653.43,
methestrol_dipropionate_ORHVFDBDWJTZIN-FGZHOGPDSA-N,A0A5K1UM66_0_apo,10066.03,
tenofovir_disoproxil_JFVZFKDSXNQEJW-CQSZACIVSA-N,A0A5K1UM66_0_apo,10084.72,
ornithine_AHLPHDHHMVZTML-BYPYZUCNSA-N,A0A5K1UM66_0_apo,100879.39,
peramivir_XRQDFNLINLXZLB-CKIKVBCHSA-N,A0A5K1UM66_0_apo,1009469.21,
nebivolol_KOHIRBRYDXPAMZ-VVIORFSUSA-N,A0A5K1UM66_0_apo,101.97,
azapropazone_MPHPHYZQRGLTBO-LLVKDONJSA-N,A0A5K1UM66_0_apo,1011.81,
ceftobiprole_medocaril_HFTSMHTWUFCYMJ-YIOMYIDASA-N,A0A5K1UM66_0_apo,1012.34,
eravacycline_dihydrochloride_HLFSMUUOKPBTSM-ISIOAQNYSA-N,A0A5K1UM66_0_apo,10124.80,
homatropine_ZTVIKZXZYLEVOL-CBBWQLFWSA-N,A0A5K1UM66_0_apo,1012570.67,
cefazolin_MLYYVTUWGNIJIB-BXKDBHETSA-N,A0A5K1UM66_0_apo,1013.00,
fidaxomicin_ZVGNESXIJDCBKN-VUCVDCOISA-N,A0A5K1UM66_0_apo,10130.62,
arformoterol_BPZSYCZIITTYBL-YJYMSZOUSA-N,A0A5K1UM66_0_apo,10133.75,
azidocillin_ODFHGIPNGIAMDK-NJBDSQKTSA-N,A0A5K1UM66_0_apo,10142.42,
dexibuprofen_HEFNNWSXXWATRW-JTQLQIEISA-N,A0A5K1UM66_0_apo,10144.77,
saxagliptin_QGJUIPDUBHWZPV-YQBUGCKMSA-N,A0A5K1UM66_0_apo,1015.27,
pheniodol_sodium_IKYIXZSIKOYSLD-NSHDSACASA-N,A0A5K1UM66_0_apo,101512.73,
simetride_IMOLVSPMDGCLMB-UHFFFAOYSA-N,A0A5K1UM66_0_apo,101686.52,
etersalate_PXBFSRVXEKCBFP-UHFFFAOYSA-N,A0A5K1UM66_0_apo,10182.99,
etidronic_acid_DBVJJBKOTRCVKF-UHFFFAOYSA-N,A0A5K1UM66_0_apo,10183.30,
butalbital_UZVHFVZFNXBMQJ-UHFFFAOYSA-N,A0A5K1UM66_0_apo,101862.66,
trospectomycin_KHAUBYTYGDOYRU-IRXASZMISA-N,A0A5K1UM66_0_apo,101870.54,
brotizolam_UMSGKTJDUHERQW-UHFFFAOYSA-N,A0A5K1UM66_0_apo,1018789.01,
flosequinan_UYGONJYYUKVHDD-INIZCTEOSA-N,A0A5K1UM66_0_apo,10189.54,
phenazone_VEQOALNAAJBPNY-UHFFFAOYSA-N,A0A5K1UM66_0_apo,101893.14,
ciclosidomine_AJPLPOWGYORUIF-UHFFFAOYSA-N,A0A5K1UM66_0_apo,101964.60,
todralazine_WGZDBVOTUVNQFP-UHFFFAOYSA-N,A0A5K1UM66_0_apo,101975.45,
fencibutirol_HPLFQKUIHGZHPH-DZKIICNBSA-N,A0A5K1UM66_0_apo,102.16,
pimobendan_GLBJJMFZWDBELO-NSHDSACASA-N,A0A5K1UM66_0_apo,10200.70,
pirenzepine_RMHMFHUVIITRHF-UHFFFAOYSA-N,A0A5K1UM66_0_apo,10202.08,
alprenolol_PAZJSJFMUHDSTF-AWEZNQCLSA-N,A0A5K1UM66_0_apo,1020323.86,
plecanatide_NSPHQWLKCGGCQR-DLJDZFDSSA-N,A0A5K1UM66_0_apo,10205.03,
timonacic_DZLNHFMRPBPULJ-GSVOUGTGSA-N,A0A5K1UM66_0_apo,10207.76,
cyclopentolate_SKYSRIRYMSLOIN-OAHLLOKOSA-N,A0A5K1UM66_0_apo,10215.56,
ethyl_chloride_HRYZWHHZPQKTII-UHFFFAOYSA-N,A0A5K1UM66_0_apo,102207.63,
tegafur_WFWLQNSHRPWKFK-ZCFIWIBFSA-N,A0A5K1UM66_0_apo,10221.08,
proxibarbal_VNLMRPAWAMPLNZ-LURJTMIESA-N,A0A5K1UM66_0_apo,102309.95,
butacaine_HQFWVSGBVLEQGA-UHFFFAOYSA-N,A0A5K1UM66_0_apo,10241.73,
betaine_KWIUHFFTVRNATP-UHFFFAOYSA-N,A0A5K1UM66_0_apo,102481.94,
lymecycline_AHEVKYYGXVEWNO-UEPZRUIBSA-N,A0A5K1UM66_0_apo,1025.16,
glycerol_PEDCQBHIVMGVHV-UHFFFAOYSA-N,A0A5K1UM66_0_apo,102543.18,
almitrine_OBDOVFRMEYHSQB-UHFFFAOYSA-N,A0A5K1UM66_0_apo,10264.73,
etaqualone_UVTJKLLUVOTSOB-UHFFFAOYSA-N,A0A5K1UM66_0_apo,10268.25,
ethoxzolamide_OUZWUKMCLIBBOG-UHFFFAOYSA-N,A0A5K1UM66_0_apo,1028.22,
bromopride_GIYAQDDTCWHPPL-UHFFFAOYSA-N,A0A5K1UM66_0_apo,10284.14,
ioversol_AMDBBAQNWSUWGN-RKDXNWHRSA-N,A0A5K1UM66_0_apo,10289.75,
pyrinoline_NCZXKYCNHGRFHE-UHFFFAOYSA-N,A0A5K1UM66_0_apo,10291.45,
difemerine_WJIZVQNUJVMJAZ-UHFFFAOYSA-N,A0A5K1UM66_0_apo,10298.49,
goserelin_BLCLNMBMMGCOAS-URPVMXJPSA-N,A0A5K1UM66_0_apo,1030.34,
5-aminolevulinic_acid_hexyl_ester_RYQOILLJDKPETL-UHFFFAOYSA-N,A0A5K1UM66_0_apo,10305.03,
amocarzine_UFLRJROFPAGRPN-UHFFFAOYSA-N,A0A5K1UM66_0_apo,10309.42,
hydroxyzine_ZQDWXGKKHFNSQK-OAQYLSRUSA-N,A0A5K1UM66_0_apo,103137.35,
pretomanid_ZLHZLMOSPGACSZ-NSHDSACASA-N,A0A5K1UM66_0_apo,10326.49,
aminoacridine_XJGFWWJLMVZSIG-UHFFFAOYSA-N,A0A5K1UM66_0_apo,103263.50,
tolperisone_FSKFPVLPFLJRQB-AWEZNQCLSA-N,A0A5K1UM66_0_apo,10327.15,
cloprednol_YTJIBEDMAQUYSZ-FDNPDPBUSA-N,A0A5K1UM66_0_apo,1033.52,
idebenone_JGPMMRGNQUBGND-UHFFFAOYSA-N,A0A5K1UM66_0_apo,10336.26,
levomilnacipran_GJJFMKBJSRMPLA-DZGCQCFKSA-N,A0A5K1UM66_0_apo,10341.23,
phenacaine_QXDAEKSDNVPFJG-UHFFFAOYSA-N,A0A5K1UM66_0_apo,10347.03,
cyclobenzaprine_JURKNVYFZMSNLP-UHFFFAOYSA-N,A0A5K1UM66_0_apo,103551.70,
metofoline_YBCPYHQFUMNOJG-GOSISDBHSA-N,A0A5K1UM66_0_apo,1036.74,
etofibrate_XXRVYAFBUDSLJX-UHFFFAOYSA-N,A0A5K1UM66_0_apo,103610.49,
dimepheptanol_QIRAYNIFEOXSPW-FXAWDEMLSA-N,A0A5K1UM66_0_apo,10369.17,
tiadenol_WRCITXQNXAIKLR-UHFFFAOYSA-N,A0A5K1UM66_0_apo,10372.90,
empagliflozin_OBWASQILIWPZMG-QZMOQZSNSA-N,A0A5K1UM66_0_apo,10374.15,
cetiedil_MMNICIJVQJJHHF-LJQANCHMSA-N,A0A5K1UM66_0_apo,10376.47,
cefdinir_RTXOFQZKPXMALH-GHXIOONMSA-N,A0A5K1UM66_0_apo,1038.80,
acenocoumarol_VABCILAOYCMVPS-OAHLLOKOSA-N,A0A5K1UM66_0_apo,10383.80,
lysine_KDXKERNSBIXSRK-YFKPBYRVSA-N,A0A5K1UM66_0_apo,103894.23,
avapritinib_DWYRIWUZIJHQKQ-SANMLTNESA-N,A0A5K1UM66_0_apo,1039.17,
falecalcitriol_XPYGGHVSFMUHLH-WSRTYSJNSA-N,A0A5K1UM66_0_apo,1040.12,
chlorquinaldol_GPTXWRGISTZRIO-UHFFFAOYSA-N,A0A5K1UM66_0_apo,10407.46,
acitazanolast_VWQZJJZGISNFOE-UHFFFAOYSA-N,A0A5K1UM66_0_apo,104081.71,
revefenacin_FYDWDCIFZSGNBU-UHFFFAOYSA-N,A0A5K1UM66_0_apo,10411.15,
buserelin_CUWODFFVMXJOKD-UVLQAERKSA-N,A0A5K1UM66_0_apo,1041363.19,
acetylcysteine_PWKSKIMOESPYIA-BYPYZUCNSA-N,A0A5K1UM66_0_apo,10420.63,
methopromazine_BRABPYPSZVCCLR-UHFFFAOYSA-N,A0A5K1UM66_0_apo,10424.27,
benzbromarone_WHQCHUCQKNIQEC-UHFFFAOYSA-N,A0A5K1UM66_0_apo,10429.93,
pivmecillinam_NPGNOVNWUSPMDP-UTEPHESZSA-N,A0A5K1UM66_0_apo,1043.59,
propamidine_WTFXJFJYEJZMFO-UHFFFAOYSA-N,A0A5K1UM66_0_apo,1043155.70,
rivaroxaban_KGFYHTZWPPHNLQ-AWEZNQCLSA-N,A0A5K1UM66_0_apo,10434.97,
rizatriptan_ULFRLSNUDGIQQP-UHFFFAOYSA-N,A0A5K1UM66_0_apo,1044.79,
amifampridine_OYTKINVCDFNREN-UHFFFAOYSA-N,A0A5K1UM66_0_apo,104513.28,
sultiame_HMHVCUVYZFYAJI-UHFFFAOYSA-N,A0A5K1UM66_0_apo,10453.99,
aprindine_NZLBHDRPUJLHCE-UHFFFAOYSA-N,A0A5K1UM66_0_apo,10460.07,
clomipramine_GDLIGKIOYRNHDA-UHFFFAOYSA-N,A0A5K1UM66_0_apo,10469.86,
phenbenzamine_CHOBRHHOYQKCOU-UHFFFAOYSA-N,A0A5K1UM66_0_apo,10473.23,
benziodarone_CZCHIEJNWPNBDE-UHFFFAOYSA-N,A0A5K1UM66_0_apo,10475.73,
tertatolol_HTWFXPCUFWKXOP-CYBMUJFWSA-N,A0A5K1UM66_0_apo,10480.80,
arbutamine_IIRWWTKISYTTBL-SFHVURJKSA-N,A0A5K1UM66_0_apo,10502.71,
brimonidine_XYLJNLCSTIOKRM-UHFFFAOYSA-N,A0A5K1UM66_0_apo,10507.86,
agomelatine_YJYPHIXNFHFHND-UHFFFAOYSA-N,A0A5K1UM66_0_apo,105081.09,
bufeniode_RFIXURDMUINBMD-VBHSOAQHSA-N,A0A5K1UM66_0_apo,10535.33,
vincamine_RXPRRQLKFXBCSJ-GIVPXCGWSA-N,A0A5K1UM66_0_apo,1054.47,
mercaptopurine_GLVAUDGFNGKCSF-UHFFFAOYSA-N,A0A5K1UM66_0_apo,105410.19,
ciclesonide_LUKZNWIVRBCLON-GXOBDPJESA-N,A0A5K1UM66_0_apo,1055.15,
